relationship_row_id,doc_id,region,ethnography_group,entity_a,entity_a_type,entity_b,entity_b_type,scope_coded,reasoning,supporting_quote_raw,relation_label_raw,local_term_raw,symmetry_coded,relation_type_coded,confidence,notes,extracted_at
735,/Kanuri_Cohen_74_NK,WesternAfrica,Kanuri,Grandparents,kin_role,Grandchildren,kin_role,kinship,Text describes recurrent joking (suli) between grandparents and grandchildren as a patterned kinship relation.,"There is a high degree of expressive and affective fondness found in the joking relationships between grandparents and grandchildren which centers, as we have seen, most intensively around the namesake attribute of the same relationship. ... It does not show up in the questionnaire data summarized in Table I, because the joking relations ( suli ) with grandparents already includes friendship behaviour within its meaning content for this particular category of relative.",joking relations,suli,non_symmetric,joking_relationship,0.9,,2026-07-06T09:29:05.761085+00:00
736,/Kanuri_Rosman_194_NK,WesternAfrica,Kanuri,jili,clan,linked jili,clan,within_group,Text describes recurrent joking/gift exchanges between linked jili (clan group) during festival.,This is also the time when members of the various jili give small gifts to members of linked jili with whom they have joking Age Stratification relationships ( n[unknown]ngima ).,joking Age Stratification relationships,n[unknown]ngima,symmetric,joking_relationship,0.6,Document gives no specific clan names; extracted generic paired unit as 'jili' linked to 'linked jili'.,2026-07-06T09:29:12.520850+00:00
737,/Katab_Meek_32_NK,WesternAfrica,Katab,A Katab,ethnic group,his cousins,kin_role,kinship,Text states Katab are on playmate terms with all his cousins; kinship-based joking institution.,"A Katab appears to be, to some extent, on playmate terms with all his cousins, but he will never play with a female cousin whose potential guardian he is, that is to say, whom he will one day give in marriage.",playmate relationship,,symmetric,joking_relationship,0.95,,2026-07-06T09:29:25.542040+00:00
738,/Katab_Meek_32_NK,WesternAfrica,Katab,A Katab,ethnic group,ortho-cousins,kin_role,kinship,"Text explicitly identifies ortho-cousins as playmates (albeit 'modified'), indicating an institutionalized joking tie.",But ortho-cousins are only playmates in a modified sense.,playmate relationship (modified),,symmetric,joking_relationship,0.9,Described as a modified form of the general cousin playmate relationship.,2026-07-06T09:29:25.542040+00:00
739,/Katab_Meek_32_NK,WesternAfrica,Katab,a man,person,his wife's brother's wife,kin_role,kinship,"Text states a man may be playmates with his wife's brother's wife when she belongs to a different clan, a patterned affinal joking tie.","The playmate relationship may exist between a man and his wife's brother's wife, but only if she belongs to some clan other than his own; for a woman of the same clan is a sister, and the joking relationship with a sister is not permissible.",playmate relationship (affinal),,symmetric,joking_relationship,0.9,Condition: only when the affinal woman belongs to a different clan; same-clan affinal treated as sister (no joking).,2026-07-06T09:29:25.542040+00:00
740,/Kpelle_Bellman_187_NK,WesternAfrica,Kpelle,ngala,kin_role,maling,kin_role,kinship,Text explicitly describes ngala–maling as daily joking 'play husband and wife' relationship tied to kin roles.,"In the first generation the ngala and maling treat each other as ‘play husband and wife’ in a daily joking relationship whereby sexual play with each other is permitted, but they are prohibited from having sexual intercourse.",play husband and wife; daily joking relationship,,symmetric,joking_relationship,0.95,,2026-07-06T09:29:36.054916+00:00
741,/Kpelle_Bellman_22_NK,WesternAfrica,Kpelle,ngala,kin_role,maling,kin_role,kinship,"Text describes recurring, culturally sanctioned joking rights between ngala and maling kin roles.","Besides the serious or formal rights and obligations between ngala and maling, other aspects of the relationship are expressed as joking behavior between kinsmen. When drinking palm wine, the maling is “to take off the dirt” by taking the first drink, whereas the ngala gets the last dregs from the bottom of the gourd; the maling is permitted to take any of the ngala's clothes without asking, while the ngala can take the maling's hat; and where there are not enough seats available, the maling will stand and offer the chair to his ngala.",ngala-maling relationship,ngala-maling,mixed,joking_relationship,0.9,,2026-07-06T09:29:42.831600+00:00
742,/Kpelle_Bellman_24_NK,WesternAfrica,Kpelle,Folpahzoi,person,Walawulu,person,within_group,"Repeated, culturally recognized ngala-maling joking tie between these two Poro initiates.","Folpahzoi and Walawulu had joined the Poro together about thirty-five years before and since that time been close friends, a bond expressed through the ngala-maling joking relationship. When Folpahzoi and Walawulu interact, they use the relationship to locate their informal rights within the setting.",ngala-maling joking relationship,ngala-maling,symmetric,joking_relationship,0.95,Example pair illustrating the institutionalized joking tie between members who were co-initiates in Poro.,2026-07-06T09:29:52.177771+00:00
743,/Kpelle_Bellman_24_NK,WesternAfrica,Kpelle,ngala,kin_role,maling,kin_role,within_group,Text describes culturally patterned rights and licensed teasing tied to ngala/maling relational statuses.,"Although each can be ngala or maling depending on the technique of reckoning, each argues that he is the maling to the other. By making the other ngala, the speaker is entitled to take the first drink of palm wine or cane juice (raw rum) and can even take wine from the other's palm tree without permission.",ngala-maling,ngala; maling,mixed,joking_relationship,0.9,"Roles provide licensed liberties (first drink, taking wine, joking abuse); symmetry coded mixed because each may claim maling but rights are role-based.",2026-07-06T09:29:52.177771+00:00
744,/Kpelle_Bellman_87_NK,WesternAfrica,Kpelle,initiates,age_set,men,group,within_group,Recurring teasing of boys by adult men during initiation rituals — institutionalized ritual joking.,"Before the initiations, there is a great deal of joking and teasing of the initiates about their having to do battle with the devil (an example is presented in the next chapter).",teasing during initiation,,non_symmetric,teasing,0.9,Initiates treated as an age-set/categorical social unit; men are adult ritual performers exercising licensed teasing.,2026-07-06T09:29:58.263178+00:00
745,/Kpelle_Erchak_42_NK,WesternAfrica,Kpelle,Ego,kin_role,ngkela (mother's brother),kin_role,kinship,"Text explicitly calls ego–mother's brother a classic joking relationship (licensed teasing, favors).","Ego's relationship with any one of these, Avuncular And but especially with his ngkela (mother's brother) or maleng (cross-cousin) is a classic jokingrelationship: one can ask the other for favors and material things, make sexual and other jokes, and so forth.",classic jokingrelationship,ngkela,symmetric,joking_relationship,0.9,,2026-07-06T09:30:15.318542+00:00
746,/Kpelle_Erchak_42_NK,WesternAfrica,Kpelle,Ego,kin_role,father's sister,kin_role,kinship,Father's sister is listed with mother's brother and cross-cousins as 'play wives/play husbands' and part of joking ties with ego.,"Ego's mother's brother, father's sister, and cross- Kinship Terminology cousins, and a bifurcate merging avuncular terminology. A listing of some kin-terms and their denotata can be found in Bellman (1975: – ). Certain rules of behavior are associated with this terminology. Ego's mother's brother, father's sister, and cross-cousins, are referred to as “play wives” or “play husbands” depending on ego's sex.",play wife/play husband,,symmetric,joking_relationship,0.85,,2026-07-06T09:30:15.318542+00:00
747,/Kpelle_Erchak_42_NK,WesternAfrica,Kpelle,Ego,kin_role,maleng (cross-cousin),kin_role,kinship,Cross-cousins (maleng) are named as 'play spouses' and part of the classic joking relationship with ego.,"Ego's relationship with any one of these, Avuncular And but especially with his ngkela (mother's brother) or maleng (cross-cousin) is a classic jokingrelationship: one can ask the other for favors and material things, make sexual and other jokes, and so forth.",play wife/play husband,maleng,symmetric,joking_relationship,0.9,,2026-07-06T09:30:15.318542+00:00
748,/Kpelle_Erchak_42_NK,WesternAfrica,Kpelle,mother's brother,kin_role,sister's son,kin_role,kinship,The mother's brother–sister's son tie is described as the much-studied patrilineal relationship and enjoyed by both parties.,"A man and his sister's son enjoy the much-studied patrilineal43 African mother's brother-sister's son Cousins relationship, and a man must give his approval of and be one of the overseers of, the marriage of his sister's daughter, at least in Nyafokwele chiefdom.",mother's brother–sister's son relationship,,symmetric,joking_relationship,0.8,,2026-07-06T09:30:15.318542+00:00
749,/Kpelle_Lancy_143_NK,WesternAfrica,Kpelle,the “elders”,group,the Humor speaker,person,within_group,Elders repeatedly use jokes/proverbs in disputes to wound a named disputant (institutionalized role-based teasing).,"The “elders” in a dispute add two substantial speech elements to the contest, jokes and proverbs. These jokes and proverbs are designed to wound the Humor speaker, to lower his or her esteem in the eyes of the audience.",elders' joking in disputes,,non_symmetric,joking_relationship,0.9,,2026-07-06T09:30:24.124867+00:00
750,/Kpelle_Lancy_143_NK,WesternAfrica,Kpelle,young boys,age_set,another boy,person,within_group,Play among boys features recurring joking practices where boys target other boys (patterned age-based teasing).,"The use of joking is begun early by young boys, and at times it is difficult to distinguish between joking and abusing, A boy may make a joke about another boy, “He walks like a goat,” which evokes laughter from other boys in the group.",boys' teasing in play,,symmetric,joking_relationship,0.85,,2026-07-06T09:30:24.124867+00:00
751,/Kpelle_Lancy_82_NK,WesternAfrica,Kpelle,second older,kin_role,unconvinced party (holdout),group,within_group,"Recurring, culturally patterned teasing by elders in trials directed at holdouts; institutionalized courtroom joking.","Joking is another type of speech event, and the purpose is to make the position of the “unconvinced party” or “holdout” look ridiculous. Several Humor examples occur in this trial. When the second older calls for drinks he is signaling that Gbokpele is wasting their time and that, by his obstinance, he has turned a serious trial into a farce.",joking in trials,,non_symmetric,teasing,0.8,"Text treats joking as a recurrent, sanctioned speech event in trials; elder role (second older) teases holdout.",2026-07-06T09:30:33.358953+00:00
818,/MOssi_195_NK,WesternAfrica,MOssi,Mossi,ethnic group,Gourounsi,ethnic group,cross_group,Text describes recurrent joking label applied by Mossi to Gourounsi; cross-ethnic institutionalized teasing.,"Mossi often jokingly refer to the Gourounsi as their ligidi (meaning money), implying their status as individuals to be sold as slaves.",,ligidi,non_symmetric,joking_relationship,0.9,,2026-07-06T09:38:28.405496+00:00
819,/MOssi_195_NK,WesternAfrica,MOssi,Mogho,ethnic group,Samogho,ethnic group,within_group,Author explicitly calls a joking relationship between Mogho and Samogho; presented as a recurrent cultural tie.,"The joking relationship between Mogho and Samogho is more nearly symmetrical. Both groups declare that their two ancestors quarreled over the bones of a dog, and this quarrel still continues.",,,symmetric,joking_relationship,0.9,,2026-07-06T09:38:28.405496+00:00
854,/Mende_Little_130_NK,WesternAfrica,Mende,brother,kin_role,sister,kin_role,kinship,Text explicitly states a culturally recognized joking relationship between brother and sister; clearly kinship-based.,"There is a strong joking relationship between brother and sister, but a brother who sits on his sister's bed may be held guilty of simongama (i.e. incest, see Chapter VII).",strong joking relationship,,symmetric,joking_relationship,0.95,,2026-07-06T09:43:04.354840+00:00
855,/Mossi_262_NK,WesternAfrica,Mossi,mother's brother's wife,kin_role,Ego,kin_role,kinship,"Text describes a recurrent, asymmetrical joking tie between mother's brother's wife and Ego.","However, joking in this relationship is asymmetrical. The mother's brother's wife takes the more aggressive role, and from the vehemence of her joking, and the structural nature of the relationship, it appears likely that amity lies less heavily in the balance than hostility.",Avuncular,,non_symmetric,joking_relationship,0.9,,2026-07-06T09:43:23.922231+00:00
856,/Mossi_262_NK,WesternAfrica,Mossi,Siblings-in-law,kin_role,Siblings-in-law,kin_role,kinship,"Author treats joking between siblings-in-law as a culturally patterned, reciprocal institution linking kin groups.","Joking between siblings-in-law who are potential spouses, yet are presently constrained by a prohibition against adultery, has frequently been ascribed the function of reducing tension in a situation of conflict. The kin groups of siblings-in-law are always structurally equivalent because groups occupying significantly different strata in Mossi society do not intermarry.",Siblings-In-Law,,symmetric,joking_relationship,0.9,,2026-07-06T09:43:23.922231+00:00
857,/Mossi_262_NK,WesternAfrica,Mossi,Sibs (or lineages),lineage,other Sibs (or lineages),lineage,within_group,"Descent groups (sibs/lineages) are described as having established, reciprocal joking alliances between them.","Sibs (or lineages) whose members joke with one another are, of course, also separate groups. They are always united by a strong tradition of reciprocal social and economic aid. The origin of joking relationships between two descent groups is often ascribed to the alleged fact that, when they first arrived in the village, leaders of both falsely claimed to the chief that he and his kinsmen had arrived first...",joking alliance,,symmetric,joking_relationship,0.9,Text frames these as between distinct descent groups (lineages/sibs) within the same society.,2026-07-06T09:43:23.922231+00:00
858,/Mossi_262_NK,WesternAfrica,Mossi,age-sets,age_set,other age-sets within an age-grade,age_set,within_group,"Joking between age-sets is presented as a recurring, role-based feature of age-grade life-cycle and activities.",Joking between age-sets within an age-grade varies with the generational position of the set in Mossi society. In the years immediately following initiation the members are much involved in group activities... and during this period joking is important.,,,unclear,joking_relationship,0.85,Symmetry varies by generational position; text does not specify uniform symmetry.,2026-07-06T09:43:23.922231+00:00
859,/Mossi_Hammon_261_KS,WesternAfrica,Mossi,mother's brother,kin_role,Ego,kin_role,kinship,Text describes a culturally patterned avuncular joking tie; asymmetrical teasing permitted between maternal uncle and nephew.,"The ambivalence in the relationship is manifested not
only by joking, which is asymmetrical—with Ego being the more aggressive—
but by theft as well. Perhaps as partial compensation for his inability to inherit
matrilaterally, Ego is permitted to steal his mother's brother's property during
his lifetime and can also make off with the beer and some of the animals
collected for his funeral.",Joking with the Mother's Brother,,non_symmetric,joking_relationship,0.9,,2026-07-06T09:43:31.752271+00:00
860,/Mossi_Hammon_261_KS,WesternAfrica,Mossi,mother's brother's wife,kin_role,Ego,kin_role,kinship,"Author treats joking with maternal uncle's wife as a separate, recurring permissive relationship tied to kinship roles.","Joking between Ego and his mother's brother's wife is to be regarded as a
separate relationship because of her nonmembership in the mother's brother's
descent group, but certain of the structural circumstances are similar.",Joking with the Mother's Brother's Wife,,unclear,joking_relationship,0.9,Symmetry not specified; treated as distinct institutionalized joking tie.,2026-07-06T09:43:31.752271+00:00
861,/Mossi_Hammond_260_KS,WesternAfrica,Mossi,Ego,person,his mother's agnatic kin (particularly his mother's elder brother),kin_role,kinship,Text explicitly lists joking institutionalized between ego and his mother's agnatic kin; kinship-based relation.,"Among the Mossi, joking is institutionalized as an adjustive mechanism in the following relationships: (1) between Ego and his mother's agnatic kin, particularly his mother's elder brother;",,,unclear,joking_relationship,0.9,,2026-07-06T09:43:52.469020+00:00
862,/Mossi_Hammond_260_KS,WesternAfrica,Mossi,Ego,person,his mother's brother's wife,kin_role,kinship,Document explicitly names recurring joking between ego and his mother's brother's wife (a kin-role relation).,"Among the Mossi, joking is institutionalized as an adjustive mechanism in the following relationships: (2) between Ego and his mother's brother's wife;",,,unclear,joking_relationship,0.9,,2026-07-06T09:43:52.469020+00:00
863,/Mossi_Hammond_260_KS,WesternAfrica,Mossi,siblings-in-law,kin_role,each other,kin_role,kinship,The list includes siblings-in-law as a patterned institutional joking relationship (reciprocal kin-role pairing).,"Among the Mossi, joking is institutionalized as an adjustive mechanism in the following relationships: (3) between siblings-in-law;",,,symmetric,joking_relationship,0.9,,2026-07-06T09:43:52.469020+00:00
864,/Mossi_Hammond_260_KS,WesternAfrica,Mossi,sibs,kin_role,each other,kin_role,kinship,The ethnography explicitly lists joking institutionalized between siblings (kinship-based).,"Among the Mossi, joking is institutionalized as an adjustive mechanism in the following relationships: (4) between sibs;",,,symmetric,joking_relationship,0.9,,2026-07-06T09:43:52.469020+00:00
865,/Mossi_Hammond_260_KS,WesternAfrica,Mossi,age-sets in the same age-grade,age_set,other age-sets in the same age-grade,age_set,within_group,Text names joking between age-sets in same age-grade as an institutionalized pattern (structured social units).,"Among the Mossi, joking is institutionalized as an adjustive mechanism in the following relationships: (5) between age-sets in the same age-grade;",,,symmetric,joking_relationship,0.9,,2026-07-06T09:43:52.469020+00:00
866,/Mossi_Hammond_260_KS,WesternAfrica,Mossi,certain villages,village,other certain villages,village,cross_group,Author explicitly states institutionalized joking occurs between certain villages (inter-village patterned teasing).,"Among the Mossi, joking is institutionalized as an adjustive mechanism in the following relationships: (6) between certain villages;",,,unclear,joking_relationship,0.7,Document does not name specific villages; extracted using exact phrasing from text.,2026-07-06T09:43:52.469020+00:00
867,/Mossi_Hammond_260_KS,WesternAfrica,Mossi,the Mossi,ethnic group,several other ethnic groups,ethnic group,cross_group,Text explicitly lists joking institutionalized between the Mossi and other ethnic groups (inter-ethnic joking institution).,"Among the Mossi, joking is institutionalized as an adjustive mechanism in the following relationships: (7) between the Mossi and several other ethnic groups.",,,unclear,joking_relationship,0.8,,2026-07-06T09:43:52.469020+00:00
868,/Mossi_Hammond_260_NK,WesternAfrica,Mossi,Ego,kin_role,his mother's agnatic kin,kin_role,kinship,Explicitly listed institutionalized joking tie between Ego and mother's agnatic kin; clearly kinship-based.,"Among the Mossi, joking is institutionalized as an adjustive mechanism in the following relationships: (1) between Ego and his mother's agnatic kin, particularly his mother's elder brother; (2) between Ego and his mother's brother's wife; (3) between siblings-in-law; (4) between sibs; (5) between age-sets in the same age-grade; (6) between certain villages; and (7) between the Mossi and several other ethnic groups.",,,unclear,joking_relationship,0.85,,2026-07-06T09:44:25.648565+00:00
869,/Mossi_Hammond_260_NK,WesternAfrica,Mossi,Ego,kin_role,his mother's elder brother,kin_role,kinship,Text highlights mother's elder brother as a particular recurring joking partner of Ego; kin-role relationship.,"Among the Mossi, joking is institutionalized as an adjustive mechanism in the following relationships: (1) between Ego and his mother's agnatic kin, particularly his mother's elder brother; (2) between Ego and his mother's brother's wife; (3) between siblings-in-law; (4) between sibs; (5) between age-sets in the same age-grade; (6) between certain villages; and (7) between the Mossi and several other ethnic groups.",,,non_symmetric,joking_relationship,0.8,Mother's elder brother likely higher-status; asymmetry inferred from general discussion.,2026-07-06T09:44:25.648565+00:00
870,/Mossi_Hammond_260_NK,WesternAfrica,Mossi,Ego,kin_role,his mother's brother's wife,kin_role,kinship,Listed as a distinct institutionalized joking relationship involving affinal kin of Ego.,"Among the Mossi, joking is institutionalized as an adjustive mechanism in the following relationships: (1) between Ego and his mother's agnatic kin, particularly his mother's elder brother; (2) between Ego and his mother's brother's wife; (3) between siblings-in-law; (4) between sibs; (5) between age-sets in the same age-grade; (6) between certain villages; and (7) between the Mossi and several other ethnic groups.",,,unclear,joking_relationship,0.8,,2026-07-06T09:44:25.648565+00:00
871,/Mossi_Hammond_260_NK,WesternAfrica,Mossi,siblings-in-law,kin_role,each other,kin_role,kinship,Author explicitly lists siblings-in-law as an institutionalized joking relationship; kinship-based.,"Among the Mossi, joking is institutionalized as an adjustive mechanism in the following relationships: (1) between Ego and his mother's agnatic kin, particularly his mother's elder brother; (2) between Ego and his mother's brother's wife; (3) between siblings-in-law; (4) between sibs; (5) between age-sets in the same age-grade; (6) between certain villages; and (7) between the Mossi and several other ethnic groups.",,,symmetric,joking_relationship,0.8,Mutual joking between siblings-in-law assumed symmetric.,2026-07-06T09:44:25.648565+00:00
872,/Mossi_Hammond_260_NK,WesternAfrica,Mossi,sibs,kin_role,each other,kin_role,kinship,Sibs explicitly listed as institutionalized joking partners; clearly kin-based.,"Among the Mossi, joking is institutionalized as an adjustive mechanism in the following relationships: (1) between Ego and his mother's agnatic kin, particularly his mother's elder brother; (2) between Ego and his mother's brother's wife; (3) between siblings-in-law; (4) between sibs; (5) between age-sets in the same age-grade; (6) between certain villages; and (7) between the Mossi and several other ethnic groups.",,,symmetric,joking_relationship,0.85,,2026-07-06T09:44:25.648565+00:00
873,/Mossi_Hammond_260_NK,WesternAfrica,Mossi,age-sets in the same age-grade,age_set,each other,age_set,within_group,Explicit institutionalized joking between age-sets in same age-grade; social grouping within society.,"Among the Mossi, joking is institutionalized as an adjustive mechanism in the following relationships: (1) between Ego and his mother's agnatic kin, particularly his mother's elder brother; (2) between Ego and his mother's brother's wife; (3) between siblings-in-law; (4) between sibs; (5) between age-sets in the same age-grade; (6) between certain villages; and (7) between the Mossi and several other ethnic groups.",,,unclear,joking_relationship,0.8,Symmetry depends on relative prestige of age-sets; not specified.,2026-07-06T09:44:25.648565+00:00
874,/Mossi_Hammond_260_NK,WesternAfrica,Mossi,certain villages,village,each other,village,cross_group,Author lists joking institutionalized between certain villages; inter-community pattern implies cross-group.,"Among the Mossi, joking is institutionalized as an adjustive mechanism in the following relationships: (1) between Ego and his mother's agnatic kin, particularly his mother's elder brother; (2) between Ego and his mother's brother's wife; (3) between siblings-in-law; (4) between sibs; (5) between age-sets in the same age-grade; (6) between certain villages; and (7) between the Mossi and several other ethnic groups.",,,unclear,joking_relationship,0.75,Text does not name villages; treated as inter-village institutional joking.,2026-07-06T09:44:25.648565+00:00
875,/Mossi_Hammond_260_NK,WesternAfrica,Mossi,the Mossi,ethnic group,several other ethnic groups,ethnic group,cross_group,Text explicitly states institutionalized joking between the Mossi and other ethnic groups; cross-group.,"Among the Mossi, joking is institutionalized as an adjustive mechanism in the following relationships: (1) between Ego and his mother's agnatic kin, particularly his mother's elder brother; (2) between Ego and his mother's brother's wife; (3) between siblings-in-law; (4) between sibs; (5) between age-sets in the same age-grade; (6) between certain villages; and (7) between the Mossi and several other ethnic groups.",,,unclear,joking_relationship,0.6,Partner groups not named in text; entity_b_raw copied verbatim from document.,2026-07-06T09:44:25.648565+00:00
876,/Mossi_Hammond_262_KS,WesternAfrica,Mossi,mother's brother's wife,kin_role,Ego (nephew),kin_role,kinship,Text describes recurrent asymmetric joking between a mother's brother's wife and her nephew; clearly kinship-based.,"However, joking in this relationship is asymmetrical. The mother's brother's wife takes the more aggressive role, and from the vehemence of her joking, and the structural nature of the relationship, it appears likely that amity lies less heavily in the balance than hostility.",Avuncular And Nepotic,,non_symmetric,joking_relationship,0.9,,2026-07-06T09:44:41.844958+00:00
877,/Mossi_Hammond_262_KS,WesternAfrica,Mossi,Siblings-in-law,kin_role,Siblings-in-law,kin_role,kinship,"Text treats joking between siblings-in-law as a recurring, reciprocal, socially recognized relationship tied to marriage rules.",Siblings-in-law who joke are separated by the rule of sib exogamy observed among the Mossi. Reciprocity is basic to the marriage contract that unites their respective king groups.,Siblings-In-Law,,symmetric,joking_relationship,0.9,,2026-07-06T09:44:41.844958+00:00
878,/Mossi_Hammond_262_KS,WesternAfrica,Mossi,sibs (lineages),lineage,sibs (lineages),lineage,kinship,"Author describes recurrent joking alliances between descent groups ('sibs'), origin stories, and structural equality—kinship-based institutional ties.","Sibs (or lineages) whose members joke with one another are, of course, also separate groups. They are always united by a strong tradition of reciprocal social and economic aid.",Sibs,,symmetric,joking_relationship,0.9,Also called 'joking alliance' in text (marriage between such groups is desirable).,2026-07-06T09:44:41.844958+00:00
879,/Mossi_Hammond_262_KS,WesternAfrica,Mossi,age-sets,age_set,age-sets within an age-grade,age_set,within_group,"Describes patterned joking between age-sets within an age-grade as a recurrent, role-based social practice.",Joking between age-sets within an age-grade varies with the generational position of the set in Mossi society. In the years immediately following initiation the members are much involved in group activities ... and during this period joking is important.,Joking Between Age-Sets,,unclear,joking_relationship,0.85,Symmetry varies by generational position; text does not specify fixed reciprocal pattern.,2026-07-06T09:44:41.844958+00:00
880,/Mossi_Hammond_263_KS,WesternAfrica,Mossi,Mossi,ethnic group,Gurunsi,ethnic group,cross_group,"Text explicitly states Mossi maintain a joking relationship with the Gurunsi; inter-ethnic, reciprocal hospitality and ambivalence.","The joking relationship which the Mossi maintain with the Gurunsi and the Samogho peoples, among others, appears to involve the same structural characteristics.",joking relationship,,symmetric,joking_relationship,0.9,,2026-07-06T09:45:02.441064+00:00
881,/Mossi_Hammond_263_KS,WesternAfrica,Mossi,Mossi,ethnic group,Samogho,ethnic group,cross_group,Document names Samogho as an ethnic group with which Mossi have an institutionalized joking relationship.,"The joking relationship which the Mossi maintain with the Gurunsi and the Samogho peoples, among others, appears to involve the same structural characteristics.",joking relationship,,symmetric,joking_relationship,0.9,,2026-07-06T09:45:02.441064+00:00
882,/Mossi_Hammond_263_KS,WesternAfrica,Mossi,Mossi,ethnic group,Yarse,ethnic group,cross_group,"Author states belief that joking is institutionalized between Mossi and the Yarse, an acculturated ethnic minority.","3. I believe that joking is also institutionalized between the Mossi and the Yarse, a highly acculturated ethnic minority of Mande origin who live throughout Yatenga.",,,unclear,joking_relationship,0.6,Author notes belief but limited data; relationship mentioned as tentative.,2026-07-06T09:45:02.441064+00:00
883,/Mossi_Hammond_263_KS,WesternAfrica,Mossi,Mossi,ethnic group,indigenous blacksmith caste,caste,within_group,Text explicitly mentions joking between Mossi and the indigenous blacksmith caste within the region.,There is also joking between the Mossi and the indigenous blacksmith caste.,,,unclear,joking_relationship,0.6,Author states data on this instance are inadequate.,2026-07-06T09:45:02.441064+00:00
884,/Mossi_Hammond_263_KS,WesternAfrica,Mossi,age-sets,age_set,other age-sets,age_set,within_group,"Text describes structurally separate, reciprocal relations and ambivalent rivalry between age-sets implying institutionalized joking.","Age-sets are structurally separate within the age-grade. Their relations are reciprocal: individual members co-operate in the arrangement of one another's sexual liaisons; they pool their labor and share the profits they earn as members of their co-operative work organizations; and young men often leave Yatenga as migrant laborers in groups organized on the basis of age-grade membership, thereby reinforcing many of the reciprocal ties established in the work groups.",joking between age-sets,,symmetric,joking_relationship,0.8,Age-sets described as structurally equivalent and independent; joking framed as part of their relations.,2026-07-06T09:45:02.441064+00:00
885,/Mossi_Hammond_264_KS,WesternAfrica,Mossi,the Mossi,ethnic group,the Yarse,ethnic group,cross_group,"Text states joking is institutionalized between Mossi and Yarse—distinct ethnic groups, recurrent cultural tie.","I believe that joking is also institutionalized between the Mossi and the Yarse, a highly acculturated ethnic minority of Mande origin who live throughout Yatenga.",,,unclear,joking_relationship,0.6,Author hedges belief and reports inadequate data.,2026-07-06T09:45:12.135683+00:00
886,/Mossi_Hammond_264_KS,WesternAfrica,Mossi,the Mossi,ethnic group,the indigenous blacksmith caste,caste,within_group,Text asserts institutionalized joking between Mossi and indigenous blacksmith caste; caste is a within-society social unit.,There is also joking between the Mossi and the indigenous blacksmith caste.,,,unclear,joking_relationship,0.5,Author states existence but notes data are inadequate.,2026-07-06T09:45:12.135683+00:00
887,/Mossi_Hammond_265_1_KS,WesternAfrica,Mossi,his wife,kin_role,a man's younger brothers,kin_role,kinship,"Text describes culturally expected, reciprocal teasing between a man's wife and his younger brothers (in-law joking).","Similarly, when a man's younger brothers come into the presence of his wife, she is expected to insult them in the same way—to deride with humor their appearance, their lack of energy, their skill at their work, or their intelligence. ... His brothers can be relied upon to relay to her husband what she has said, if he has not himself over-heard the exchange. ... And her husband's younger brothers, by retorting with hostile banter of the same sort, can convey to her the dissatisfaction of both her husband and their other kinsmen with her comportment, thus providing her, too, with a chance to mend her ways.",,,mixed,insulting_license,0.9,,2026-07-06T09:45:20.539356+00:00
888,/Mossi_Hammond_265_KS,WesternAfrica,Mossi,husband,kin_role,wife's younger sisters,kin_role,kinship,"Recurring, culturally patterned joking between a husband and his wife's younger sisters as communication channel.","The wife's younger sisters cannot take offense at this joking, and they can be relied upon to relay the husband's complaints to their sister—if, indeed, she does not herself overhear the joking exchange. Furthermore, since a wife's younger sisters are usually aware of the sources of her grievance with her husband, they can use the same means to communicate to him the reason for her resentment and consequent failure to perform her domestic tasks to his satisfaction.",joking,,symmetric,joking_relationship,0.9,,2026-07-06T09:45:27.781454+00:00
889,/Mossi_Hammond_267_KS,WesternAfrica,Mossi,younger siblings of each spouse,kin_role,each spouse,kin_role,kinship,Text identifies 'sibling-in-law joking' as a traditional institution between spouses and their younger siblings.,"Although the potential for conflict in the marriage relationship remained high, or was even augmented by the stresses of adjusting to a changed milieu, sibling-in-law joking, the institution through which such tension is traditionally regulated among the Mossi, was no longer operative. Unless the younger siblings of each spouse had accompanied them to the resettlement area, those individuals were absent to whom they might have communicated their grievances and expressed their aggressive sentiments in a socially harmless, psychologically satisfactory, and culturally acceptable way.",sibling-in-law joking,,symmetric,joking_relationship,0.8,Interpreted as an institutional joking tie involving spouses and their younger siblings (sibling-in-law relations); text frames it as kinship-based regulatory institution.,2026-07-06T09:45:40.620192+00:00
890,/Mossi_Skinner_195_NK,WesternAfrica,Mossi,Mossi,ethnic group,Gourounsi,ethnic group,cross_group,Explicitly described recurrent joking by Mossi calling Gourounsi 'ligidi' indicating an institutionalized tease across groups.,"Mossi often jokingly refer to the Gourounsi as their ligidi (meaning money), implying their status as individuals to be sold as slaves.",,ligidi,non_symmetric,joking_relationship,0.9,,2026-07-06T09:45:50.994252+00:00
891,/Mossi_Skinner_195_NK,WesternAfrica,Mossi,Mogho,regional group,Samogho,regional group,within_group,"Text identifies a recurrent, symmetrical joking relationship between Mogho and Samogho within the society.","The joking relationship between Mogho and Samogho is more nearly symmetrical. Both groups declare that their two ancestors quarreled over the bones of a dog, and this quarrel still continues.",,,symmetric,joking_relationship,0.9,"No rituals dramatize this joking relationship, per text.",2026-07-06T09:45:50.994252+00:00
